record_id,agent_id,agent_name,customer_id,policy_id,license_status,license_expiry_date,premium_collected,premium_deposited_with_insurer,customer_aware_of_agent_status,complaint_count,agent_office_city,fraud_flag,fraud_type
GB000773,AGT00183,Triya Bala,CUST000813,,Never Issued,16-01-2021,112992,TRUE,FALSE,5,Ahmedabad,FALSE,None
GB000774,AGT00058,Chakradhar Maharaj,CUST002547,,Valid,04-08-2021,10747,TRUE,TRUE,1,Indore,FALSE,None
GB000775,AGT00138,Gautami Sethi,CUST001213,POL000088,Expired,16-12-2023,132050,TRUE,FALSE,3,Jaipur,TRUE,Fake/Cloned Agent Identity
GB000776,AGT00311,Ikbal Rama,CUST001111,POL000337,Fake/Cloned,22-12-2022,125102,TRUE,FALSE,4,Bengaluru,FALSE,None
GB000777,AGT00072,Harshil Balakrishnan,CUST000654,,Never Issued,16-06-2025,130244,TRUE,FALSE,6,Hyderabad,TRUE,Fake/Cloned Agent Identity
GB000778,AGT00276,Lakshit D’Alia,CUST000138,,Valid,02-09-2020,74640,TRUE,TRUE,1,Jaipur,FALSE,None
GB000779,AGT00246,Qasim Wable,CUST003042,,Valid,28-09-2025,48746,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000780,AGT00016,Mahika Chaudhuri,CUST001318,POL000768,Valid,15-06-2025,139410,TRUE,TRUE,0,Lucknow,FALSE,None
GB000781,AGT00006,Kalpit Setty,CUST000191,POL000527,Valid,25-05-2025,67704,TRUE,TRUE,0,Pune,FALSE,None
GB000782,AGT00136,Yahvi Ganesh,CUST000499,POL000111,Fake/Cloned,29-07-2023,130511,TRUE,TRUE,1,Hyderabad,FALSE,None
GB000783,AGT00257,Falan Warrior,CUST001361,,Fake/Cloned,17-03-2026,57500,TRUE,TRUE,7,Kolkata,FALSE,None
GB000784,AGT00126,William Garde,CUST002382,POL000795,Valid,03-10-2023,143395,TRUE,TRUE,1,Hyderabad,FALSE,None
GB000785,AGT00251,Farhan Datta,CUST000741,,Never Issued,29-12-2020,69163,FALSE,FALSE,2,Pune,TRUE,Premium Pocketing - No Remittance
GB000786,AGT00250,Prisha Puri,CUST003103,POL000476,Suspended,18-09-2022,129191,TRUE,TRUE,4,Jaipur,TRUE,Unlicensed Selling
GB000787,AGT00309,Tarak Bala,CUST002886,POL000310,Suspended,08-07-2022,19919,TRUE,FALSE,7,Jaipur,FALSE,None
GB000788,AGT00036,Harshil Muni,CUST002893,POL000263,Valid,11-02-2020,54956,TRUE,TRUE,0,Mumbai,FALSE,None
GB000789,AGT00215,Lopa Apte,CUST003154,POL000200,Valid,06-10-2026,17544,TRUE,TRUE,0,Chennai,FALSE,None
GB000790,AGT00019,Oni Prashad,CUST002262,,Valid,22-12-2025,51936,TRUE,TRUE,0,Jaipur,FALSE,None
GB000791,AGT00070,Maya Misra,CUST001672,POL000909,Valid,06-07-2023,20566,TRUE,TRUE,0,Jaipur,FALSE,None
GB000792,AGT00125,Yahvi Sood,CUST002778,POL000531,Suspended,29-04-2023,127854,FALSE,FALSE,2,Chandigarh,TRUE,Premium Pocketing - No Remittance
GB000793,AGT00264,Forum Bhatia,CUST000991,POL000358,Valid,06-07-2025,15880,TRUE,TRUE,1,Nagpur,FALSE,None
GB000794,AGT00370,Bahadurjit Sankar,CUST000291,,Expired,21-10-2025,144008,TRUE,TRUE,5,Bengaluru,TRUE,Fake/Cloned Agent Identity
GB000795,AGT00132,Aditya Pandey,CUST002992,,Valid,24-05-2024,97284,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000796,AGT00195,Laban Kapoor,CUST002293,POL000512,Never Issued,04-02-2021,13198,TRUE,FALSE,8,Delhi,FALSE,None
GB000797,AGT00103,Rachit Loke,CUST002419,,Valid,25-06-2023,9376,TRUE,TRUE,1,Pune,FALSE,None
GB000798,AGT00253,Vihaan Behl,CUST002771,POL000373,Valid,25-04-2023,68432,TRUE,TRUE,0,Kochi,FALSE,None
GB000799,AGT00139,Indali Kurian,CUST002578,,Valid,07-01-2025,110791,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000800,AGT00183,Triya Bala,CUST002740,,Fake/Cloned,17-11-2024,149188,FALSE,FALSE,2,Ahmedabad,TRUE,Premium Pocketing - No Remittance
GB000801,AGT00210,Harish Tailor,CUST001694,,Valid,22-11-2026,64295,TRUE,TRUE,0,Kolkata,FALSE,None
GB000802,AGT00255,Zayan Ramakrishnan,CUST001792,,Valid,08-11-2026,141885,TRUE,TRUE,1,Delhi,TRUE,Fake/Cloned Agent Identity
GB000803,AGT00018,Vidhi Bose,CUST000549,,Valid,02-07-2022,52313,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000804,AGT00206,Madhav Bains,CUST001156,POL000794,Valid,08-05-2020,107873,TRUE,TRUE,1,Nagpur,FALSE,None
GB000805,AGT00161,Teerth Mandal,CUST001572,POL000230,Valid,13-01-2021,21232,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000806,AGT00051,Udyati Nagy,CUST002382,POL000292,Valid,07-09-2023,34609,TRUE,TRUE,1,Chennai,FALSE,None
GB000807,AGT00081,Lakshit Sharma,CUST001320,,Valid,02-09-2026,117859,TRUE,TRUE,0,Indore,FALSE,None
GB000808,AGT00338,Warjas Jani,CUST001099,POL000865,Never Issued,08-04-2021,40021,TRUE,TRUE,6,Chandigarh,FALSE,None
GB000809,AGT00333,Darsh Lad,CUST002822,,Valid,10-07-2024,46108,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000810,AGT00008,Chameli Hari,CUST000149,POL000552,Fake/Cloned,30-06-2021,131221,FALSE,TRUE,3,Bengaluru,TRUE,Premium Pocketing - No Remittance
GB000811,AGT00257,Falan Warrior,CUST002348,POL000496,Suspended,12-02-2021,86305,TRUE,TRUE,4,Kolkata,FALSE,None
GB000812,AGT00206,Madhav Bains,CUST002743,POL000275,Valid,09-09-2021,5821,TRUE,TRUE,0,Nagpur,FALSE,None
GB000813,AGT00360,Veda Karpe,CUST003065,,Valid,30-01-2022,121501,TRUE,TRUE,0,Jaipur,FALSE,None
GB000814,AGT00346,Hitesh Kakar,CUST002467,,Valid,28-09-2022,149869,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000815,AGT00216,Bahadurjit Saxena,CUST001997,POL000635,Valid,13-12-2026,66580,TRUE,TRUE,1,Chandigarh,TRUE,Expired License Sales
GB000816,AGT00053,Simon Vyas,CUST000988,POL000537,Fake/Cloned,31-03-2023,6236,FALSE,FALSE,2,Mumbai,TRUE,Premium Pocketing - No Remittance
GB000817,AGT00176,Charvi Mody,CUST002409,,Suspended,03-01-2026,27745,TRUE,FALSE,7,Kolkata,TRUE,Fake/Cloned Agent Identity
GB000818,AGT00273,Ladli Badami,CUST001775,POL000065,Valid,06-12-2023,138697,TRUE,TRUE,1,Hyderabad,FALSE,None
GB000819,AGT00367,Sudiksha Aurora,CUST001644,POL000018,Expired,12-09-2020,94353,TRUE,TRUE,0,Kolkata,TRUE,Fake/Cloned Agent Identity
GB000820,AGT00138,Gautami Sethi,CUST001213,POL000088,Never Issued,14-06-2024,5014,FALSE,FALSE,3,Jaipur,TRUE,Premium Pocketing - No Remittance
GB000821,AGT00302,Darpan Mallick,CUST001099,,Fake/Cloned,14-08-2026,39548,FALSE,FALSE,4,Lucknow,TRUE,Premium Pocketing - No Remittance
GB000822,AGT00254,Arin Kapur,CUST001396,,Never Issued,19-10-2024,42033,TRUE,FALSE,2,Kolkata,FALSE,None
GB000823,AGT00027,Tarak Patla,CUST002968,,Suspended,12-10-2021,40060,TRUE,FALSE,3,Nagpur,TRUE,Expired License Sales
GB000824,AGT00208,Yasti Iyer,CUST002615,,Never Issued,08-09-2024,68096,TRUE,TRUE,6,Chandigarh,TRUE,Unlicensed Selling
GB000825,AGT00072,Harshil Balakrishnan,CUST002766,,Expired,07-08-2023,59235,TRUE,TRUE,7,Hyderabad,TRUE,Unlicensed Selling
GB000826,AGT00254,Arin Kapur,CUST002775,,Never Issued,16-03-2020,77860,TRUE,FALSE,8,Kolkata,TRUE,Expired License Sales
GB000827,AGT00228,Netra Bir,CUST000520,POL000811,Suspended,19-05-2021,93001,TRUE,FALSE,1,Kolkata,TRUE,Unlicensed Selling
GB000828,AGT00370,Bahadurjit Sankar,CUST000050,POL000775,Suspended,15-06-2025,96285,TRUE,TRUE,3,Bengaluru,TRUE,Unlicensed Selling
GB000829,AGT00358,Janaki Buch,CUST000262,POL000997,Valid,23-10-2021,26822,TRUE,TRUE,1,Ahmedabad,FALSE,None
GB000830,AGT00002,Ekantika Jani,CUST001545,,Valid,12-10-2022,83392,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000831,AGT00027,Tarak Patla,CUST001130,,Expired,16-07-2025,121123,TRUE,FALSE,7,Nagpur,TRUE,Fake/Cloned Agent Identity
GB000832,AGT00296,Dalaja Kade,CUST002430,POL000511,Valid,22-07-2026,35985,TRUE,TRUE,0,Jaipur,FALSE,None
GB000833,AGT00255,Zayan Ramakrishnan,CUST000456,POL000964,Valid,17-11-2023,26276,TRUE,TRUE,0,Delhi,FALSE,None
GB000834,AGT00307,Dalaja Balay,CUST002415,,Valid,07-05-2023,135059,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000835,AGT00105,Indira Lanka,CUST000402,,Suspended,07-02-2026,9330,TRUE,FALSE,4,Coimbatore,TRUE,Fake/Cloned Agent Identity
GB000836,AGT00327,Aarna Majumdar,CUST000288,POL000770,Valid,27-08-2020,76811,TRUE,TRUE,0,Nagpur,FALSE,None
GB000837,AGT00167,Anika Dhar,CUST001781,,Valid,11-05-2025,49119,TRUE,TRUE,0,Kolkata,FALSE,None
GB000838,AGT00104,Vamakshi Wali,CUST002845,POL000999,Valid,12-11-2024,115619,TRUE,TRUE,0,Jaipur,FALSE,None
GB000839,AGT00003,Girik Bal,CUST002151,,Valid,14-10-2025,38603,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000840,AGT00333,Darsh Lad,CUST000787,,Valid,27-01-2026,29940,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000841,AGT00199,Jai Venkatesh,CUST002373,,Valid,26-07-2024,9377,TRUE,TRUE,0,Chennai,FALSE,None
GB000842,AGT00370,Bahadurjit Sankar,CUST002405,POL000423,Fake/Cloned,13-06-2020,63308,TRUE,FALSE,5,Bengaluru,TRUE,Fake/Cloned Agent Identity
GB000843,AGT00267,Faris Srinivas,CUST000373,,Valid,11-08-2022,36961,TRUE,TRUE,1,Pune,FALSE,None
GB000844,AGT00027,Tarak Patla,CUST000671,POL000939,Fake/Cloned,03-03-2020,5928,TRUE,FALSE,1,Nagpur,FALSE,None
GB000845,AGT00221,Yochana Bhatnagar,CUST000338,,Valid,30-07-2026,10604,TRUE,TRUE,0,Nagpur,FALSE,None
GB000846,AGT00005,Farhan Raja,CUST000412,POL000634,Expired,20-02-2020,49029,FALSE,FALSE,0,Nagpur,TRUE,Premium Pocketing - No Remittance
GB000847,AGT00208,Yasti Iyer,CUST001144,POL000389,Never Issued,21-09-2025,94300,TRUE,FALSE,8,Chandigarh,FALSE,None
GB000848,AGT00136,Yahvi Ganesh,CUST002939,,Expired,06-09-2023,145849,FALSE,FALSE,4,Hyderabad,TRUE,Premium Pocketing - No Remittance
GB000849,AGT00241,Saksham Edwin,CUST000062,POL000339,Valid,29-04-2023,53068,TRUE,TRUE,0,Indore,FALSE,None
GB000850,AGT00202,Mahika Bhakta,CUST001057,,Expired,31-10-2021,113236,TRUE,FALSE,8,Hyderabad,TRUE,Unlicensed Selling
GB000851,AGT00104,Vamakshi Wali,CUST001284,POL000304,Valid,07-11-2025,104949,TRUE,TRUE,0,Jaipur,FALSE,None
GB000852,AGT00063,Bhavani Deep,CUST001007,POL000321,Valid,16-12-2023,136333,TRUE,TRUE,1,Kolkata,FALSE,None
GB000853,AGT00151,Mahika Sahni,CUST003180,,Suspended,07-09-2021,38306,FALSE,FALSE,3,Ahmedabad,TRUE,Premium Pocketing - No Remittance
GB000854,AGT00373,Pahal Pandya,CUST001446,,Valid,16-07-2021,70962,TRUE,TRUE,0,Jaipur,FALSE,None
GB000855,AGT00164,Aadi Bedi,CUST001213,POL000388,Valid,04-02-2023,63432,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000856,AGT00286,Yash Master,CUST001293,,Valid,14-03-2024,133430,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000857,AGT00016,Mahika Chaudhuri,CUST001318,POL000768,Valid,13-06-2023,79959,TRUE,TRUE,0,Lucknow,FALSE,None
GB000858,AGT00144,Manbir Roy,CUST002294,POL000603,Suspended,01-03-2024,35537,TRUE,TRUE,3,Chennai,TRUE,Fake/Cloned Agent Identity
GB000859,AGT00217,Isha Dewan,CUST001822,POL000380,Valid,21-12-2020,28337,TRUE,TRUE,0,Nagpur,FALSE,None
GB000860,AGT00287,Mitali Srinivas,CUST000390,POL000519,Valid,05-02-2022,126762,TRUE,TRUE,0,Kolkata,FALSE,None
GB000861,AGT00197,Vedhika Iyer,CUST001969,,Suspended,30-10-2020,130162,FALSE,TRUE,8,Pune,TRUE,Premium Pocketing - No Remittance
GB000862,AGT00194,Zaitra Dhawan,CUST002262,POL000078,Valid,09-03-2025,64247,TRUE,TRUE,0,Pune,FALSE,None
GB000863,AGT00294,Vedika Mammen,CUST001097,,Valid,24-02-2024,92301,TRUE,TRUE,1,Indore,FALSE,None
GB000864,AGT00119,Anya Kara,CUST001882,,Valid,06-08-2021,18576,TRUE,TRUE,0,Mumbai,FALSE,None
GB000865,AGT00031,Vasatika Iyengar,CUST001205,,Valid,01-01-2021,36584,TRUE,TRUE,0,Delhi,FALSE,None
GB000866,AGT00135,Anay Mannan,CUST001017,POL000109,Valid,23-07-2024,40035,TRUE,TRUE,1,Kolkata,FALSE,None
GB000867,AGT00061,Warjas Bail,CUST001921,,Valid,08-08-2025,94733,TRUE,TRUE,0,Chennai,FALSE,None
GB000868,AGT00369,Upma Chaudhuri,CUST003140,,Fake/Cloned,03-04-2021,136928,TRUE,FALSE,4,Lucknow,TRUE,Unlicensed Selling
GB000869,AGT00215,Lopa Apte,CUST003045,,Valid,29-04-2020,96980,TRUE,TRUE,0,Chennai,FALSE,None
GB000870,AGT00170,Isha Kothari,CUST001267,POL000264,Valid,27-07-2024,88163,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000871,AGT00349,Mason Raj,CUST002202,POL000771,Valid,10-02-2024,13023,TRUE,TRUE,1,Chennai,FALSE,None
GB000872,AGT00342,Gautami Reddy,CUST002039,,Valid,29-12-2020,126524,TRUE,TRUE,0,Nagpur,FALSE,None
GB000873,AGT00153,Zinal Oza,CUST000754,POL000563,Valid,09-01-2024,101187,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000874,AGT00335,Wahab Palla,CUST001733,,Valid,22-05-2025,63919,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000875,AGT00020,Shravya Dyal,CUST003155,POL000323,Valid,06-12-2026,1540,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000876,AGT00338,Warjas Jani,CUST001169,POL000851,Expired,01-05-2022,9837,TRUE,FALSE,2,Chandigarh,TRUE,Fake/Cloned Agent Identity
GB000877,AGT00118,Dominic Wali,CUST001531,POL000241,Suspended,07-08-2022,104030,TRUE,FALSE,3,Kochi,TRUE,Unlicensed Selling
GB000878,AGT00209,Varsha Mann,CUST000891,POL000288,Valid,12-04-2026,65889,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000879,AGT00105,Indira Lanka,CUST002308,POL000171,Expired,13-04-2025,50054,FALSE,FALSE,5,Coimbatore,TRUE,Premium Pocketing - No Remittance
GB000880,AGT00372,Yutika Wagle,CUST001831,,Valid,27-04-2025,10046,TRUE,TRUE,0,Nagpur,FALSE,None
GB000881,AGT00024,Nathan Vig,CUST000032,,Valid,02-02-2022,53495,TRUE,TRUE,1,Indore,FALSE,None
GB000882,AGT00170,Isha Kothari,CUST000387,POL000340,Valid,26-03-2023,41579,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000883,AGT00232,Warjas Cheema,CUST001969,,Valid,17-06-2024,60821,TRUE,TRUE,1,Kolkata,FALSE,None
GB000884,AGT00230,Gopal Cherian,CUST003116,POL000740,Valid,09-08-2026,96877,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000885,AGT00280,George Anne,CUST001947,POL000968,Valid,20-06-2022,77668,TRUE,TRUE,1,Pune,FALSE,None
GB000886,AGT00273,Ladli Badami,CUST002975,,Valid,11-02-2026,10012,TRUE,TRUE,1,Hyderabad,FALSE,None
GB000887,AGT00303,Warhi Bahl,CUST002176,POL000540,Valid,27-02-2024,8030,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000888,AGT00089,Falan Talwar,CUST002668,,Valid,12-02-2025,123047,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000889,AGT00141,Agastya Pandit,CUST003151,,Valid,11-11-2023,144099,TRUE,TRUE,1,Hyderabad,FALSE,None
GB000890,AGT00144,Manbir Roy,CUST002926,,Fake/Cloned,16-05-2026,94399,TRUE,FALSE,6,Chennai,FALSE,None
GB000891,AGT00367,Sudiksha Aurora,CUST002717,POL000480,Suspended,11-01-2022,19565,TRUE,TRUE,1,Kolkata,TRUE,Expired License Sales
GB000892,AGT00152,Dayamai Halder,CUST000806,POL000912,Fake/Cloned,20-08-2024,102536,TRUE,FALSE,4,Ahmedabad,TRUE,Expired License Sales
GB000893,AGT00087,Chaman Butala,CUST003003,POL000927,Suspended,27-07-2026,114921,TRUE,FALSE,3,Ahmedabad,TRUE,Fake/Cloned Agent Identity
GB000894,AGT00236,Kavya Balan,CUST002223,,Valid,30-10-2025,143710,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000895,AGT00159,Bhavya Bhattacharyya,CUST000015,,Valid,27-09-2023,92122,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000896,AGT00098,Mugdha Guha,CUST000674,POL000102,Valid,14-07-2020,58540,TRUE,TRUE,0,Kochi,FALSE,None
GB000897,AGT00268,Anika Barman,CUST002692,POL000359,Valid,08-10-2025,10225,TRUE,TRUE,0,Jaipur,FALSE,None
GB000898,AGT00076,Rayaan Pillay,CUST003167,POL000301,Valid,30-05-2020,97774,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000899,AGT00236,Kavya Balan,CUST003123,,Valid,20-12-2022,83268,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000900,AGT00161,Teerth Mandal,CUST000107,,Valid,28-07-2024,29353,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000901,AGT00123,Idika Mani,CUST002858,POL000167,Valid,03-03-2021,49531,TRUE,TRUE,0,Pune,FALSE,None
GB000902,AGT00364,Dipta Dalal,CUST002183,POL000082,Valid,26-11-2020,133730,TRUE,TRUE,0,Coimbatore,FALSE,None
GB000903,AGT00125,Yahvi Sood,CUST000469,,Fake/Cloned,08-06-2022,26150,TRUE,FALSE,6,Chandigarh,TRUE,Unlicensed Selling
GB000904,AGT00135,Anay Mannan,CUST001017,POL000109,Valid,12-08-2022,145387,TRUE,TRUE,0,Kolkata,FALSE,None
GB000905,AGT00333,Darsh Lad,CUST001196,POL000547,Valid,19-12-2020,122159,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000906,AGT00048,Kamya Dhillon,CUST000202,,Valid,14-03-2026,39649,TRUE,TRUE,1,Indore,FALSE,None
GB000907,AGT00040,Pushti Iyengar,CUST003184,POL000580,Valid,23-07-2026,21392,TRUE,TRUE,1,Chennai,FALSE,None
GB000908,AGT00109,Chatresh Sastry,CUST003113,,Never Issued,06-08-2025,138115,TRUE,FALSE,1,Chandigarh,TRUE,Expired License Sales
GB000909,AGT00222,Max Pandey,CUST001912,,Never Issued,29-03-2024,17867,TRUE,FALSE,3,Mumbai,TRUE,Expired License Sales
GB000910,AGT00145,Lucky Parikh,CUST001795,,Valid,24-09-2026,103216,TRUE,TRUE,0,Mumbai,FALSE,None
GB000911,AGT00228,Netra Bir,CUST000520,POL000811,Expired,03-07-2022,132429,TRUE,FALSE,1,Kolkata,TRUE,Fake/Cloned Agent Identity
GB000912,AGT00062,Andrew Agrawal,CUST001536,POL000353,Valid,29-03-2024,127874,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000913,AGT00104,Vamakshi Wali,CUST001409,,Valid,09-04-2026,31408,TRUE,TRUE,1,Jaipur,FALSE,None
GB000914,AGT00209,Varsha Mann,CUST000917,,Valid,17-08-2025,27279,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000915,AGT00086,Upkaar Chanda,CUST000336,,Valid,24-04-2024,103868,TRUE,TRUE,0,Delhi,FALSE,None
GB000916,AGT00157,Mason Virk,CUST001685,,Valid,12-07-2022,56131,TRUE,TRUE,0,Kochi,FALSE,None
GB000917,AGT00213,Pavani Divan,CUST002153,,Valid,16-07-2024,42452,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000918,AGT00370,Bahadurjit Sankar,CUST001702,POL000274,Fake/Cloned,26-01-2025,77855,TRUE,FALSE,4,Bengaluru,TRUE,Fake/Cloned Agent Identity
GB000919,AGT00027,Tarak Patla,CUST000911,POL000244,Never Issued,22-01-2026,64612,TRUE,FALSE,0,Nagpur,FALSE,None
GB000920,AGT00176,Charvi Mody,CUST000575,POL000471,Expired,11-05-2023,28578,TRUE,FALSE,8,Kolkata,FALSE,None
GB000921,AGT00149,Anusha Sengupta,CUST000192,POL000038,Suspended,21-07-2024,2908,TRUE,FALSE,7,Jaipur,TRUE,Unlicensed Selling
GB000922,AGT00314,Wazir Deo,CUST000295,POL000962,Valid,29-12-2020,99059,TRUE,TRUE,1,Nagpur,TRUE,Expired License Sales
GB000923,AGT00342,Gautami Reddy,CUST001285,POL000628,Valid,01-05-2025,80368,TRUE,TRUE,1,Nagpur,FALSE,None
GB000924,AGT00346,Hitesh Kakar,CUST003116,POL000926,Valid,19-12-2023,143658,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000925,AGT00143,Isaiah Madan,CUST002251,,Valid,19-10-2021,71940,TRUE,TRUE,0,Kochi,FALSE,None
GB000926,AGT00118,Dominic Wali,CUST000199,POL000192,Suspended,01-02-2024,88878,TRUE,TRUE,6,Kochi,TRUE,Unlicensed Selling
GB000927,AGT00171,Pahal Rastogi,CUST000660,POL000204,Valid,28-06-2023,133697,TRUE,TRUE,1,Mumbai,TRUE,Unlicensed Selling
GB000928,AGT00133,Aarav Suresh,CUST003167,,Valid,16-12-2023,98543,TRUE,TRUE,1,Kochi,TRUE,Fake/Cloned Agent Identity
GB000929,AGT00270,Inaya Sankar,CUST000065,,Valid,01-01-2022,18871,TRUE,TRUE,1,Jaipur,FALSE,None
GB000930,AGT00084,Wridesh Sridhar,CUST002675,POL000730,Valid,04-08-2025,130742,TRUE,TRUE,1,Delhi,FALSE,None
GB000931,AGT00250,Prisha Puri,CUST002902,POL000778,Fake/Cloned,26-02-2025,113961,TRUE,FALSE,2,Jaipur,FALSE,None
GB000932,AGT00354,Chaaya Kohli,CUST002056,POL000314,Valid,05-06-2023,56653,TRUE,TRUE,0,Kolkata,FALSE,None
GB000933,AGT00109,Chatresh Sastry,CUST002978,POL000259,Never Issued,05-12-2025,141180,TRUE,FALSE,3,Chandigarh,TRUE,Unlicensed Selling
GB000934,AGT00253,Vihaan Behl,CUST000031,POL000641,Valid,06-10-2022,116398,TRUE,TRUE,1,Kochi,FALSE,None
GB000935,AGT00053,Simon Vyas,CUST000553,,Suspended,14-07-2023,35984,FALSE,FALSE,8,Mumbai,TRUE,Premium Pocketing - No Remittance
GB000936,AGT00044,Mitali Balan,CUST000224,,Valid,06-04-2023,64478,TRUE,TRUE,1,Pune,FALSE,None
GB000937,AGT00043,Nimrat Memon,CUST002428,,Never Issued,24-09-2024,25290,TRUE,FALSE,2,Indore,TRUE,Unlicensed Selling
GB000938,AGT00053,Simon Vyas,CUST001773,POL000035,Never Issued,26-11-2021,146505,TRUE,FALSE,6,Mumbai,TRUE,Expired License Sales
GB000939,AGT00086,Upkaar Chanda,CUST000151,POL000355,Valid,05-06-2021,142890,TRUE,TRUE,0,Delhi,FALSE,None
GB000940,AGT00208,Yasti Iyer,CUST001446,POL000020,Suspended,12-07-2026,7984,TRUE,FALSE,1,Chandigarh,TRUE,Unlicensed Selling
GB000941,AGT00295,Samar Devan,CUST001444,POL000294,Valid,12-09-2023,67286,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000942,AGT00047,Elijah Kale,CUST002303,,Valid,14-10-2023,6594,TRUE,TRUE,1,Jaipur,FALSE,None
GB000943,AGT00332,Edhitha Barman,CUST002016,,Valid,31-10-2026,139243,TRUE,TRUE,0,Chennai,FALSE,None
GB000944,AGT00324,Tejas Rege,CUST000258,POL000530,Valid,21-01-2025,97624,TRUE,TRUE,1,Lucknow,FALSE,None
GB000945,AGT00274,Charles Ram,CUST001322,,Valid,24-09-2024,117575,TRUE,TRUE,0,Indore,FALSE,None
GB000946,AGT00159,Bhavya Bhattacharyya,CUST002219,,Valid,25-01-2023,51570,TRUE,TRUE,1,Ahmedabad,FALSE,None
GB000947,AGT00001,Manya Lad,CUST002279,POL000973,Fake/Cloned,14-10-2021,118291,TRUE,TRUE,3,Hyderabad,FALSE,None
GB000948,AGT00278,Rishi Oza,CUST001474,POL000265,Valid,28-01-2022,96350,TRUE,TRUE,0,Kolkata,FALSE,None
GB000949,AGT00337,Isaiah Vaidya,CUST001059,POL000820,Valid,03-07-2023,129742,TRUE,TRUE,0,Indore,FALSE,None
GB000950,AGT00128,Gaurangi Shah,CUST003090,POL000135,Valid,17-03-2021,120788,TRUE,TRUE,1,Delhi,FALSE,None
GB000951,AGT00269,Balendra Taneja,CUST001492,POL000383,Valid,12-02-2021,63405,TRUE,TRUE,0,Nagpur,FALSE,None
GB000952,AGT00019,Oni Prashad,CUST003186,POL000764,Valid,20-03-2022,112606,TRUE,TRUE,0,Jaipur,FALSE,None
GB000953,AGT00265,Wakeeta Bora,CUST000613,,Valid,02-11-2025,63653,TRUE,TRUE,1,Pune,FALSE,None
GB000954,AGT00022,Azad Dalal,CUST000008,POL000468,Valid,27-11-2021,142282,TRUE,TRUE,1,Hyderabad,FALSE,None
GB000955,AGT00220,Ikshita Vohra,CUST002225,POL000205,Valid,07-04-2020,60380,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000956,AGT00223,Tripti Dey,CUST000652,,Valid,27-01-2025,102791,TRUE,TRUE,0,Pune,FALSE,None
GB000957,AGT00117,Balendra Lata,CUST000718,,Valid,25-06-2021,121598,TRUE,TRUE,0,Delhi,FALSE,None
GB000958,AGT00027,Tarak Patla,CUST000911,POL000244,Never Issued,06-03-2024,121996,TRUE,FALSE,1,Nagpur,FALSE,None
GB000959,AGT00365,Nilima Sama,CUST002813,POL000947,Valid,09-07-2020,120421,TRUE,TRUE,1,Ahmedabad,FALSE,None
GB000960,AGT00199,Jai Venkatesh,CUST002880,,Valid,16-02-2025,76237,TRUE,TRUE,0,Chennai,FALSE,None
GB000961,AGT00217,Isha Dewan,CUST001388,,Valid,14-09-2020,93150,TRUE,TRUE,1,Nagpur,FALSE,None
GB000962,AGT00229,Ayushman Dutt,CUST002867,,Valid,03-06-2020,81202,TRUE,TRUE,1,Lucknow,FALSE,None
GB000963,AGT00340,Pooja Mandal,CUST000307,POL000689,Suspended,19-02-2024,71775,FALSE,FALSE,1,Lucknow,TRUE,Premium Pocketing - No Remittance
GB000964,AGT00018,Vidhi Bose,CUST002121,,Valid,25-03-2026,85266,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000965,AGT00340,Pooja Mandal,CUST000677,POL000322,Expired,14-03-2020,67391,FALSE,FALSE,7,Lucknow,TRUE,Premium Pocketing - No Remittance
